URL,Tipo,Rua,Bairro,Cidade,Área,Quartos,Banheiros,Garagem,Aluguel,Condomínio,IPTU,Seguro Incêndio,Taxa de Serviço,Total,Código
https://www.quintoandar.com.br/imovel/892904036/alugar/apartamento-2-quartos-taquara-rio-de-janeiro,Apartamento,Rua Mapendi,Taquara,Rio de Janeiro,40,2,1,1 vaga,"R$ 1.550,00","R$ 497,00","R$ 0,00","R$ 20,00","R$ 40,00","R$ 2.107,00",204036
https://www.quintoandar.com.br/imovel/892889619/alugar/apartamento-3-quartos-taquara-rio-de-janeiro,Apartamento,Estrada Santa Efigênia,Taquara,Rio de Janeiro,82,3,2,1 vaga,"R$ 4.000,00","R$ 600,00","R$ 77,00","R$ 52,00","R$ 103,00","R$ 4.832,00",189619
https://www.quintoandar.com.br/imovel/893048466/alugar/apartamento-1-quarto-taquara-rio-de-janeiro,Apartamento,Estrada do Rio Grande,Taquara,Rio de Janeiro,37,1,1,1 vaga,"R$ 2.300,00","R$ 950,00","R$ 53,00","R$ 30,00","R$ 59,00","R$ 3.392,00",348466
https://www.quintoandar.com.br/imovel/894146359/alugar/apartamento-2-quartos-taua-rio-de-janeiro,Apartamento,Estrada do Dendê,Tauá,Rio de Janeiro,50,2,1,-,"R$ 1.550,00","R$ 150,00","R$ 42,00","R$ 20,00","R$ 40,00","R$ 1.802,00",1446359
https://www.quintoandar.com.br/imovel/894146359/alugar/apartamento-2-quartos-taua-rio-de-janeiro,Apartamento,Estrada do Dendê,Tauá,Rio de Janeiro,50,2,1,-,"R$ 1.550,00","R$ 150,00","R$ 42,00","R$ 20,00","R$ 40,00","R$ 1.802,00",1446359
https://www.quintoandar.com.br/imovel/894146359/alugar/apartamento-2-quartos-taua-rio-de-janeiro,Apartamento,Estrada do Dendê,Tauá,Rio de Janeiro,50,2,1,-,"R$ 1.550,00","R$ 150,00","R$ 42,00","R$ 20,00","R$ 40,00","R$ 1.802,00",1446359
https://www.quintoandar.com.br/imovel/894146359/alugar/apartamento-2-quartos-taua-rio-de-janeiro,Apartamento,Estrada do Dendê,Tauá,Rio de Janeiro,50,2,1,-,"R$ 1.550,00","R$ 150,00","R$ 42,00","R$ 20,00","R$ 40,00","R$ 1.802,00",1446359
https://www.quintoandar.com.br/imovel/894146481/alugar/apartamento-2-quartos-taua-rio-de-janeiro,Apartamento,Estrada do Dendê,Tauá,Rio de Janeiro,45,2,1,-,"R$ 1.550,00","R$ 150,00","R$ 62,00","R$ 20,00","R$ 40,00","R$ 1.822,00",1446481
https://www.quintoandar.com.br/imovel/894146481/alugar/apartamento-2-quartos-taua-rio-de-janeiro,Apartamento,Estrada do Dendê,Tauá,Rio de Janeiro,45,2,1,-,"R$ 1.550,00","R$ 150,00","R$ 62,00","R$ 20,00","R$ 40,00","R$ 1.822,00",1446481
https://www.quintoandar.com.br/imovel/894146481/alugar/apartamento-2-quartos-taua-rio-de-janeiro,Apartamento,Estrada do Dendê,Tauá,Rio de Janeiro,45,2,1,-,"R$ 1.550,00","R$ 150,00","R$ 62,00","R$ 20,00","R$ 40,00","R$ 1.822,00",1446481
https://www.quintoandar.com.br/imovel/894146481/alugar/apartamento-2-quartos-taua-rio-de-janeiro,Apartamento,Estrada do Dendê,Tauá,Rio de Janeiro,45,2,1,-,"R$ 1.550,00","R$ 150,00","R$ 62,00","R$ 20,00","R$ 40,00","R$ 1.822,00",1446481
https://www.quintoandar.com.br/imovel/894147273/alugar/apartamento-1-quarto-taua-rio-de-janeiro,Apartamento,Estrada do Dendê,Tauá,Rio de Janeiro,60,1,1,-,"R$ 2.200,00","R$ 150,00","R$ 62,00","R$ 29,00","R$ 56,00","R$ 2.497,00",1447273
https://www.quintoandar.com.br/imovel/894147273/alugar/apartamento-1-quarto-taua-rio-de-janeiro,Apartamento,Estrada do Dendê,Tauá,Rio de Janeiro,60,1,1,-,"R$ 2.200,00","R$ 150,00","R$ 62,00","R$ 29,00","R$ 56,00","R$ 2.497,00",1447273
https://www.quintoandar.com.br/imovel/894147273/alugar/apartamento-1-quarto-taua-rio-de-janeiro,Apartamento,Estrada do Dendê,Tauá,Rio de Janeiro,60,1,1,-,"R$ 2.200,00","R$ 150,00","R$ 62,00","R$ 29,00","R$ 56,00","R$ 2.497,00",1447273
https://www.quintoandar.com.br/imovel/894158351/alugar/apartamento-2-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Delgado de Carvalho,Tijuca,Rio de Janeiro,79,2,1,-,"R$ 1.650,00","R$ 500,00","R$ 192,00","R$ 22,00","R$ 42,00","R$ 2.406,00",1458351
https://www.quintoandar.com.br/imovel/894144924/alugar/apartamento-2-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Conde de Bonfim,Tijuca,Rio de Janeiro,80,2,1,-,"R$ 1.700,00","R$ 700,00","R$ 66,00","R$ 22,00","R$ 44,00","R$ 2.532,00",1444924
https://www.quintoandar.com.br/imovel/893033088/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Conde de Bonfim,Tijuca,Rio de Janeiro,120,3,2,1 vaga,"R$ 2.800,00","R$ 800,00","R$ 100,00","R$ 37,00","R$ 72,00","R$ 3.809,00",333088
https://www.quintoandar.com.br/imovel/893033088/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Conde de Bonfim,Tijuca,Rio de Janeiro,120,3,2,1 vaga,"R$ 2.800,00","R$ 800,00","R$ 100,00","R$ 37,00","R$ 72,00","R$ 3.809,00",333088
https://www.quintoandar.com.br/imovel/893276628/alugar/apartamento-2-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Alberto de Sequeira,Tijuca,Rio de Janeiro,90,2,2,-,"R$ 2.100,00","R$ 850,00","R$ 85,00","R$ 28,00","R$ 54,00","R$ 3.117,00",576628
https://www.quintoandar.com.br/imovel/893276628/alugar/apartamento-2-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Alberto de Sequeira,Tijuca,Rio de Janeiro,90,2,2,-,"R$ 2.100,00","R$ 850,00","R$ 85,00","R$ 28,00","R$ 54,00","R$ 3.117,00",576628
https://www.quintoandar.com.br/imovel/894166814/alugar/apartamento-2-quartos-tijuca-rio-de-janeiro,Apartamento,Rua José Higino,Tijuca,Rio de Janeiro,70,2,1,1 vaga,"R$ 1.750,00","R$ 840,00","R$ 131,00","R$ 23,00","R$ 45,00","R$ 2.789,00",1466814
https://www.quintoandar.com.br/imovel/894166814/alugar/apartamento-2-quartos-tijuca-rio-de-janeiro,Apartamento,Rua José Higino,Tijuca,Rio de Janeiro,70,2,1,1 vaga,"R$ 1.750,00","R$ 840,00","R$ 131,00","R$ 23,00","R$ 45,00","R$ 2.789,00",1466814
https://www.quintoandar.com.br/imovel/894166814/alugar/apartamento-2-quartos-tijuca-rio-de-janeiro,Apartamento,Rua José Higino,Tijuca,Rio de Janeiro,70,2,1,1 vaga,"R$ 1.750,00","R$ 840,00","R$ 131,00","R$ 23,00","R$ 45,00","R$ 2.789,00",1466814
https://www.quintoandar.com.br/imovel/894101250/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Mariz E Barros,Tijuca,Rio de Janeiro,103,3,2,-,"R$ 3.000,00","R$ 1.010,00","R$ 0,00","R$ 39,00","R$ 77,00","R$ 4.126,00",1401250
https://www.quintoandar.com.br/imovel/893111624/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Maria Amália,Tijuca,Rio de Janeiro,105,3,3,2 vagas,"R$ 2.950,00","R$ 1.060,00","R$ 146,00","R$ 39,00","R$ 76,00","R$ 4.271,00",411624
https://www.quintoandar.com.br/imovel/893111624/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Maria Amália,Tijuca,Rio de Janeiro,105,3,3,2 vagas,"R$ 2.950,00","R$ 1.060,00","R$ 146,00","R$ 39,00","R$ 76,00","R$ 4.271,00",411624
https://www.quintoandar.com.br/imovel/893111624/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Maria Amália,Tijuca,Rio de Janeiro,105,3,3,2 vagas,"R$ 2.950,00","R$ 1.060,00","R$ 146,00","R$ 39,00","R$ 76,00","R$ 4.271,00",411624
https://www.quintoandar.com.br/imovel/894154545/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Antônio Basílio,Tijuca,Rio de Janeiro,100,3,3,1 vaga,"R$ 2.800,00","R$ 1.036,00","R$ 195,00","R$ 37,00","R$ 72,00","R$ 4.140,00",1454545
https://www.quintoandar.com.br/imovel/894184090/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Barão de Mesquita,Tijuca,Rio de Janeiro,87,3,1,1 vaga,"R$ 2.550,00","R$ 860,00","R$ 116,00","R$ 33,00","R$ 66,00","R$ 3.625,00",1484090
https://www.quintoandar.com.br/imovel/894185916/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Conde de Bonfim,Tijuca,Rio de Janeiro,90,3,2,1 vaga,"R$ 2.700,00","R$ 850,00","R$ 108,00","R$ 35,00","R$ 69,00","R$ 3.762,00",1485916
https://www.quintoandar.com.br/imovel/894185916/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Conde de Bonfim,Tijuca,Rio de Janeiro,90,3,2,1 vaga,"R$ 2.700,00","R$ 850,00","R$ 108,00","R$ 35,00","R$ 69,00","R$ 3.762,00",1485916
https://www.quintoandar.com.br/imovel/894107663/alugar/apartamento-4-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Henry Ford,Tijuca,Rio de Janeiro,149,4,2,1 vaga,"R$ 4.360,00","R$ 1.713,00","R$ 245,00","R$ 57,00","R$ 113,00","R$ 6.375,00",1407663
https://www.quintoandar.com.br/imovel/894107663/alugar/apartamento-4-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Henry Ford,Tijuca,Rio de Janeiro,149,4,2,1 vaga,"R$ 4.360,00","R$ 1.713,00","R$ 245,00","R$ 57,00","R$ 113,00","R$ 6.375,00",1407663
https://www.quintoandar.com.br/imovel/894107663/alugar/apartamento-4-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Henry Ford,Tijuca,Rio de Janeiro,149,4,2,1 vaga,"R$ 4.360,00","R$ 1.713,00","R$ 245,00","R$ 57,00","R$ 113,00","R$ 6.375,00",1407663
https://www.quintoandar.com.br/imovel/893655547/alugar/apartamento-1-quarto-tijuca-rio-de-janeiro,Apartamento,Rua Barão de Mesquita,Tijuca,Rio de Janeiro,45,1,1,-,"R$ 1.200,00","R$ 700,00","R$ 0,00","R$ 16,00","R$ 31,00","R$ 1.947,00",955547
https://www.quintoandar.com.br/imovel/894185592/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Félix da Cunha,Tijuca,Rio de Janeiro,125,3,4,1 vaga,"R$ 3.500,00","R$ 1.630,00","R$ 150,00","R$ 46,00","R$ 90,00","R$ 5.416,00",1485592
https://www.quintoandar.com.br/imovel/894185592/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Félix da Cunha,Tijuca,Rio de Janeiro,125,3,4,1 vaga,"R$ 3.500,00","R$ 1.630,00","R$ 150,00","R$ 46,00","R$ 90,00","R$ 5.416,00",1485592
https://www.quintoandar.com.br/imovel/893577576/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Uruguai,Tijuca,Rio de Janeiro,110,3,3,1 vaga,"R$ 3.000,00","R$ 1.452,00","R$ 218,00","R$ 39,00","R$ 77,00","R$ 4.786,00",877576
https://www.quintoandar.com.br/imovel/893577576/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Uruguai,Tijuca,Rio de Janeiro,110,3,3,1 vaga,"R$ 3.000,00","R$ 1.452,00","R$ 218,00","R$ 39,00","R$ 77,00","R$ 4.786,00",877576
https://www.quintoandar.com.br/imovel/894179852/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Carlos Vasconcelos,Tijuca,Rio de Janeiro,98,3,2,1 vaga,"R$ 3.000,00","R$ 1.034,00","R$ 149,00","R$ 39,00","R$ 77,00","R$ 4.299,00",1479852
https://www.quintoandar.com.br/imovel/894179852/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Carlos Vasconcelos,Tijuca,Rio de Janeiro,98,3,2,1 vaga,"R$ 3.000,00","R$ 1.034,00","R$ 149,00","R$ 39,00","R$ 77,00","R$ 4.299,00",1479852
https://www.quintoandar.com.br/imovel/894184824/alugar/apartamento-2-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Valparaíso,Tijuca,Rio de Janeiro,65,2,2,-,"R$ 2.580,00","R$ 500,00","R$ 78,00","R$ 34,00","R$ 66,00","R$ 3.258,00",1484824
https://www.quintoandar.com.br/imovel/894163664/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Praca Cmte Xavier de Brito,Tijuca,Rio de Janeiro,96,3,2,1 vaga,"R$ 3.400,00","R$ 1.171,00","R$ 150,00","R$ 44,00","R$ 88,00","R$ 4.853,00",1463664
https://www.quintoandar.com.br/imovel/894164489/alugar/apartamento-2-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Afonso Pena,Tijuca,Rio de Janeiro,70,2,1,-,"R$ 2.500,00","R$ 976,00","R$ 98,00","R$ 33,00","R$ 64,00","R$ 3.671,00",1464489
https://www.quintoandar.com.br/imovel/894164489/alugar/apartamento-2-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Afonso Pena,Tijuca,Rio de Janeiro,70,2,1,-,"R$ 2.500,00","R$ 976,00","R$ 98,00","R$ 33,00","R$ 64,00","R$ 3.671,00",1464489
https://www.quintoandar.com.br/imovel/893209737/alugar/apartamento-1-quarto-tijuca-rio-de-janeiro,Apartamento,Rua Afonso Pena,Tijuca,Rio de Janeiro,45,1,1,-,"R$ 1.854,00","R$ 540,00","R$ 0,00","R$ 24,00","R$ 40,00","R$ 2.458,00",509737
https://www.quintoandar.com.br/imovel/893647624/alugar/apartamento-2-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Coronel Corrêa Lima,Tijuca,Rio de Janeiro,64,2,2,1 vaga,"R$ 3.300,00","R$ 600,00","R$ 125,00","R$ 43,00","R$ 72,00","R$ 4.140,00",947624
https://www.quintoandar.com.br/imovel/893647624/alugar/apartamento-2-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Coronel Corrêa Lima,Tijuca,Rio de Janeiro,64,2,2,1 vaga,"R$ 3.300,00","R$ 600,00","R$ 125,00","R$ 43,00","R$ 72,00","R$ 4.140,00",947624
https://www.quintoandar.com.br/imovel/893929233/alugar/apartamento-3-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Bom Pastor,Tijuca,Rio de Janeiro,93,3,2,1 vaga,"R$ 5.000,00","R$ 1.200,00","R$ 0,00","R$ 65,00","R$ 130,00","R$ 6.265,00",1229233
https://www.quintoandar.com.br/imovel/894151098/alugar/apartamento-1-quarto-tijuca-rio-de-janeiro,Apartamento,Rua Alzira Brandão,Tijuca,Rio de Janeiro,32,1,0,1 vaga,"R$ 1.700,00","R$ 569,00","R$ 0,00","R$ 22,00","R$ 44,00","R$ 2.335,00",1451098
https://www.quintoandar.com.br/imovel/893538201/alugar/apartamento-4-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Visconde de Cabo Frio,Tijuca,Rio de Janeiro,108,4,3,2 vagas,"R$ 6.000,00","R$ 1.380,00","R$ 354,00","R$ 78,00","R$ 155,00","R$ 7.967,00",838201
https://www.quintoandar.com.br/imovel/893538201/alugar/apartamento-4-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Visconde de Cabo Frio,Tijuca,Rio de Janeiro,108,4,3,2 vagas,"R$ 6.000,00","R$ 1.380,00","R$ 354,00","R$ 78,00","R$ 155,00","R$ 7.967,00",838201
https://www.quintoandar.com.br/imovel/893647627/alugar/apartamento-2-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Coronel Corrêa Lima,Tijuca,Rio de Janeiro,64,2,2,1 vaga,"R$ 4.600,00","R$ 600,00","R$ 125,00","R$ 60,00","R$ 101,00","R$ 5.486,00",947627
https://www.quintoandar.com.br/imovel/893647627/alugar/apartamento-2-quartos-tijuca-rio-de-janeiro,Apartamento,Rua Coronel Corrêa Lima,Tijuca,Rio de Janeiro,64,2,2,1 vaga,"R$ 4.600,00","R$ 600,00","R$ 125,00","R$ 60,00","R$ 101,00","R$ 5.486,00",947627
https://www.quintoandar.com.br/imovel/893397298/alugar/casa-2-quartos-todos-os-santos-rio-de-janeiro,Casa,Rua Getúlio,Todos os Santos,Rio de Janeiro,100,2,1,2 vagas,"R$ 2.700,00","R$ 0,00","R$ 0,00","R$ 46,00","R$ 69,00","R$ 2.815,00",697298
https://www.quintoandar.com.br/imovel/893397298/alugar/casa-2-quartos-todos-os-santos-rio-de-janeiro,Casa,Rua Getúlio,Todos os Santos,Rio de Janeiro,100,2,1,2 vagas,"R$ 2.700,00","R$ 0,00","R$ 0,00","R$ 46,00","R$ 69,00","R$ 2.815,00",697298
https://www.quintoandar.com.br/imovel/893397298/alugar/casa-2-quartos-todos-os-santos-rio-de-janeiro,Casa,Rua Getúlio,Todos os Santos,Rio de Janeiro,100,2,1,2 vagas,"R$ 2.700,00","R$ 0,00","R$ 0,00","R$ 46,00","R$ 69,00","R$ 2.815,00",697298
https://www.quintoandar.com.br/imovel/894161000/alugar/apartamento-3-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Elisa de Albuquerque,Todos os Santos,Rio de Janeiro,65,3,1,-,"R$ 1.300,00","R$ 495,00","R$ 0,00","R$ 17,00","R$ 33,00","R$ 1.845,00",1461000
https://www.quintoandar.com.br/imovel/894161000/alugar/apartamento-3-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Elisa de Albuquerque,Todos os Santos,Rio de Janeiro,65,3,1,-,"R$ 1.300,00","R$ 495,00","R$ 0,00","R$ 17,00","R$ 33,00","R$ 1.845,00",1461000
https://www.quintoandar.com.br/imovel/894161000/alugar/apartamento-3-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Elisa de Albuquerque,Todos os Santos,Rio de Janeiro,65,3,1,-,"R$ 1.300,00","R$ 495,00","R$ 0,00","R$ 17,00","R$ 33,00","R$ 1.845,00",1461000
https://www.quintoandar.com.br/imovel/893757978/alugar/apartamento-1-quarto-todos-os-santos-rio-de-janeiro,Apartamento,Rua Getúlio,Todos os Santos,Rio de Janeiro,50,1,1,1 vaga,"R$ 1.450,00","R$ 0,00","R$ 0,00","R$ 19,00","R$ 37,00","R$ 1.506,00",1057978
https://www.quintoandar.com.br/imovel/893757978/alugar/apartamento-1-quarto-todos-os-santos-rio-de-janeiro,Apartamento,Rua Getúlio,Todos os Santos,Rio de Janeiro,50,1,1,1 vaga,"R$ 1.450,00","R$ 0,00","R$ 0,00","R$ 19,00","R$ 37,00","R$ 1.506,00",1057978
https://www.quintoandar.com.br/imovel/893757978/alugar/apartamento-1-quarto-todos-os-santos-rio-de-janeiro,Apartamento,Rua Getúlio,Todos os Santos,Rio de Janeiro,50,1,1,1 vaga,"R$ 1.450,00","R$ 0,00","R$ 0,00","R$ 19,00","R$ 37,00","R$ 1.506,00",1057978
https://www.quintoandar.com.br/imovel/894181855/alugar/apartamento-2-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Adriano,Todos os Santos,Rio de Janeiro,63,2,1,1 vaga,"R$ 1.120,00","R$ 800,00","R$ 46,00","R$ 15,00","R$ 29,00","R$ 2.010,00",1481855
https://www.quintoandar.com.br/imovel/894181855/alugar/apartamento-2-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Adriano,Todos os Santos,Rio de Janeiro,63,2,1,1 vaga,"R$ 1.120,00","R$ 800,00","R$ 46,00","R$ 15,00","R$ 29,00","R$ 2.010,00",1481855
https://www.quintoandar.com.br/imovel/894181855/alugar/apartamento-2-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Adriano,Todos os Santos,Rio de Janeiro,63,2,1,1 vaga,"R$ 1.120,00","R$ 800,00","R$ 46,00","R$ 15,00","R$ 29,00","R$ 2.010,00",1481855
https://www.quintoandar.com.br/imovel/892903784/alugar/apartamento-3-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Conselheiro Agostinho,Todos os Santos,Rio de Janeiro,72,3,1,-,"R$ 1.400,00","R$ 850,00","R$ 25,00","R$ 19,00","R$ 36,00","R$ 2.330,00",203784
https://www.quintoandar.com.br/imovel/892903784/alugar/apartamento-3-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Conselheiro Agostinho,Todos os Santos,Rio de Janeiro,72,3,1,-,"R$ 1.400,00","R$ 850,00","R$ 25,00","R$ 19,00","R$ 36,00","R$ 2.330,00",203784
https://www.quintoandar.com.br/imovel/892903784/alugar/apartamento-3-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Conselheiro Agostinho,Todos os Santos,Rio de Janeiro,72,3,1,-,"R$ 1.400,00","R$ 850,00","R$ 25,00","R$ 19,00","R$ 36,00","R$ 2.330,00",203784
https://www.quintoandar.com.br/imovel/892903784/alugar/apartamento-3-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Conselheiro Agostinho,Todos os Santos,Rio de Janeiro,72,3,1,-,"R$ 1.400,00","R$ 850,00","R$ 25,00","R$ 19,00","R$ 36,00","R$ 2.330,00",203784
https://www.quintoandar.com.br/imovel/892903784/alugar/apartamento-3-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Conselheiro Agostinho,Todos os Santos,Rio de Janeiro,72,3,1,-,"R$ 1.400,00","R$ 850,00","R$ 25,00","R$ 19,00","R$ 36,00","R$ 2.330,00",203784
https://www.quintoandar.com.br/imovel/892903784/alugar/apartamento-3-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Conselheiro Agostinho,Todos os Santos,Rio de Janeiro,72,3,1,-,"R$ 1.400,00","R$ 850,00","R$ 25,00","R$ 19,00","R$ 36,00","R$ 2.330,00",203784
https://www.quintoandar.com.br/imovel/894122910/alugar/apartamento-1-quarto-todos-os-santos-rio-de-janeiro,Apartamento,Rua José Bonifácio,Todos os Santos,Rio de Janeiro,50,1,1,-,"R$ 1.350,00","R$ 375,00","R$ 0,00","R$ 18,00","R$ 35,00","R$ 1.743,00",1422910
https://www.quintoandar.com.br/imovel/894122910/alugar/apartamento-1-quarto-todos-os-santos-rio-de-janeiro,Apartamento,Rua José Bonifácio,Todos os Santos,Rio de Janeiro,50,1,1,-,"R$ 1.350,00","R$ 375,00","R$ 0,00","R$ 18,00","R$ 35,00","R$ 1.743,00",1422910
https://www.quintoandar.com.br/imovel/893452922/alugar/apartamento-1-quarto-todos-os-santos-rio-de-janeiro,Apartamento,Rua Adriano,Todos os Santos,Rio de Janeiro,40,1,1,-,"R$ 1.300,00","R$ 50,00","R$ 0,00","R$ 17,00","R$ 33,00","R$ 1.400,00",752922
https://www.quintoandar.com.br/imovel/893452922/alugar/apartamento-1-quarto-todos-os-santos-rio-de-janeiro,Apartamento,Rua Adriano,Todos os Santos,Rio de Janeiro,40,1,1,-,"R$ 1.300,00","R$ 50,00","R$ 0,00","R$ 17,00","R$ 33,00","R$ 1.400,00",752922
https://www.quintoandar.com.br/imovel/893452922/alugar/apartamento-1-quarto-todos-os-santos-rio-de-janeiro,Apartamento,Rua Adriano,Todos os Santos,Rio de Janeiro,40,1,1,-,"R$ 1.300,00","R$ 50,00","R$ 0,00","R$ 17,00","R$ 33,00","R$ 1.400,00",752922
https://www.quintoandar.com.br/imovel/893452922/alugar/apartamento-1-quarto-todos-os-santos-rio-de-janeiro,Apartamento,Rua Adriano,Todos os Santos,Rio de Janeiro,40,1,1,-,"R$ 1.300,00","R$ 50,00","R$ 0,00","R$ 17,00","R$ 33,00","R$ 1.400,00",752922
https://www.quintoandar.com.br/imovel/894182660/alugar/apartamento-3-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Santos Titara,Todos os Santos,Rio de Janeiro,62,3,2,1 vaga,"R$ 1.600,00","R$ 560,00","R$ 61,00","R$ 21,00","R$ 41,00","R$ 2.283,00",1482660
https://www.quintoandar.com.br/imovel/894182660/alugar/apartamento-3-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Santos Titara,Todos os Santos,Rio de Janeiro,62,3,2,1 vaga,"R$ 1.600,00","R$ 560,00","R$ 61,00","R$ 21,00","R$ 41,00","R$ 2.283,00",1482660
https://www.quintoandar.com.br/imovel/894182660/alugar/apartamento-3-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Santos Titara,Todos os Santos,Rio de Janeiro,62,3,2,1 vaga,"R$ 1.600,00","R$ 560,00","R$ 61,00","R$ 21,00","R$ 41,00","R$ 2.283,00",1482660
https://www.quintoandar.com.br/imovel/894182660/alugar/apartamento-3-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Santos Titara,Todos os Santos,Rio de Janeiro,62,3,2,1 vaga,"R$ 1.600,00","R$ 560,00","R$ 61,00","R$ 21,00","R$ 41,00","R$ 2.283,00",1482660
https://www.quintoandar.com.br/imovel/894032878/alugar/apartamento-2-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Ajuratuba,Todos os Santos,Rio de Janeiro,53,2,1,-,"R$ 1.500,00","R$ 382,00","R$ 55,00","R$ 20,00","R$ 38,00","R$ 1.995,00",1332878
https://www.quintoandar.com.br/imovel/894032878/alugar/apartamento-2-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Ajuratuba,Todos os Santos,Rio de Janeiro,53,2,1,-,"R$ 1.500,00","R$ 382,00","R$ 55,00","R$ 20,00","R$ 38,00","R$ 1.995,00",1332878
https://www.quintoandar.com.br/imovel/893779738/alugar/apartamento-2-quartos-todos-os-santos-rio-de-janeiro,Apartamento,Rua Piauí,Todos os Santos,Rio de Janeiro,55,2,2,1 vaga,"R$ 1.645,00","R$ 580,00","R$ 55,00","R$ 22,00","R$ 42,00","R$ 2.344,00",1079738
https://www.quintoandar.com.br/imovel/893417046/alugar/apartamento-3-quartos-urca-rio-de-janeiro,Apartamento,Rua Cândido Gaffree,Urca,Rio de Janeiro,120,3,1,-,"R$ 4.500,00","R$ 0,00","R$ 349,00","R$ 58,00","R$ 116,00","R$ 5.023,00",717046
https://www.quintoandar.com.br/imovel/893192894/alugar/apartamento-3-quartos-urca-rio-de-janeiro,Apartamento,Avenida João Luiz Alves,Urca,Rio de Janeiro,153,3,1,1 vaga,"R$ 5.000,00","R$ 1.109,00","R$ 374,00","R$ 65,00","R$ 129,00","R$ 6.677,00",492894
https://www.quintoandar.com.br/imovel/894114278/alugar/apartamento-3-quartos-urca-rio-de-janeiro,Apartamento,Avenida João Luiz Alves,Urca,Rio de Janeiro,250,3,4,-,"R$ 9.690,00","R$ 2.400,00","R$ 1.084,00","R$ 125,00","R$ 250,00","R$ 13.549,00",1414278
https://www.quintoandar.com.br/imovel/894161440/alugar/apartamento-2-quartos-urca-rio-de-janeiro,Apartamento,Rua Cândido Gaffrée,Urca,Rio de Janeiro,69,2,1,-,"R$ 4.600,00","R$ 900,00","R$ 220,00","R$ 60,00","R$ 119,00","R$ 5.899,00",1461440
https://www.quintoandar.com.br/imovel/894161440/alugar/apartamento-2-quartos-urca-rio-de-janeiro,Apartamento,Rua Cândido Gaffrée,Urca,Rio de Janeiro,69,2,1,-,"R$ 4.600,00","R$ 900,00","R$ 220,00","R$ 60,00","R$ 119,00","R$ 5.899,00",1461440
