data_venda,preco,tipo_imovel,numero_quartos
2023-04-03 0:00,810000,casa,4
2023-04-03 0:00,1100000,casa,4
2023-04-03 0:00,1250000,casa,5
2023-04-04 0:00,470000,casa,3
2023-04-04 0:00,480000,casa,4
2023-04-04 0:00,559000,casa,4
2023-04-04 0:00,560000,casa,3
2023-04-04 0:00,591000,casa,4
2023-04-04 0:00,600000,casa,4
2023-04-04 0:00,649500,casa,4
2023-04-04 0:00,720000,casa,3
2023-04-04 0:00,825000,casa,4
2023-04-04 0:00,840000,casa,3
2023-04-05 0:00,655000,casa,3
2023-04-05 0:00,700000,casa,4
2023-04-05 0:00,750000,casa,4
2023-04-05 0:00,921000,casa,5
2023-04-06 0:00,682000,casa,3
2023-04-06 0:00,692000,casa,4
2023-04-06 0:00,766000,casa,3
2023-04-06 0:00,785000,casa,3
2023-04-06 0:00,875000,casa,4
2023-04-06 0:00,1000000,casa,4
2023-04-06 0:00,1000000,casa,5
2023-04-06 0:00,1060000,casa,4
2023-04-06 0:00,1070000,casa,4
2023-04-08 0:00,625500,casa,2
2023-04-08 0:00,660000,casa,2
2023-04-08 0:00,750000,casa,5
2023-04-08 0:00,866000,casa,5
2023-04-09 0:00,495000,casa,4
2023-04-09 0:00,550000,casa,3
2023-04-09 0:00,700000,casa,4
2023-04-09 0:00,710000,casa,4
2023-04-09 0:00,1650000,casa,5
2023-04-10 0:00,625000,casa,3
2023-04-10 0:00,625250,casa,3
2023-04-10 0:00,760000,casa,4
2023-04-10 0:00,857500,casa,5
2023-04-10 0:00,865000,casa,4
2023-04-10 0:00,1050000,casa,5
2023-04-11 0:00,567000,casa,3
2023-04-11 0:00,587500,casa,4
2023-04-11 0:00,610000,casa,4
2023-04-11 0:00,897500,casa,4
2023-04-11 0:00,1251000,casa,4
2023-04-12 0:00,450000,casa,2
2023-04-12 0:00,455000,casa,3
2023-04-12 0:00,510000,casa,3
2023-04-12 0:00,640000,casa,4
2023-04-12 0:00,686000,casa,3
2023-04-12 0:00,730000,casa,4
2023-04-12 0:00,750000,casa,4
2023-04-12 0:00,886000,casa,4
2023-04-12 0:00,931000,casa,4
2023-04-12 0:00,1111000,casa,4
2023-04-12 0:00,1520000,casa,4
2023-04-12 0:00,1700000,casa,4
2023-04-13 0:00,465000,casa,3
2023-04-13 0:00,570000,casa,3
2023-04-13 0:00,625000,casa,3
2023-04-13 0:00,740000,casa,4
2023-04-13 0:00,822000,casa,5
2023-04-13 0:00,894000,casa,3
2023-04-13 0:00,967000,casa,4
2023-04-13 0:00,995000,casa,5
2023-04-13 0:00,1055000,casa,4
2023-04-15 0:00,455000,casa,3
2023-04-15 0:00,515000,casa,3
2023-04-16 0:00,475000,casa,3
2023-04-16 0:00,485000,casa,3
2023-04-16 0:00,592500,casa,4
2023-04-16 0:00,655000,casa,4
2023-04-16 0:00,690000,casa,4
2023-04-16 0:00,695000,casa,4
2023-04-16 0:00,790000,casa,4
2023-04-16 0:00,928000,casa,4
2023-04-16 0:00,1392000,casa,4
2023-04-17 0:00,390000,casa,2
2023-04-17 0:00,481000,casa,4
2023-04-17 0:00,505000,casa,3
2023-04-17 0:00,515000,casa,3
2023-04-17 0:00,550000,casa,4
2023-04-17 0:00,585000,casa,3
2023-04-17 0:00,638500,casa,4
2023-04-17 0:00,640000,casa,3
2023-04-17 0:00,641000,casa,4
2023-04-17 0:00,717500,casa,4
2023-04-17 0:00,718000,casa,4
2023-04-17 0:00,802500,casa,3
2023-04-17 0:00,860000,casa,3
2023-04-17 0:00,920000,casa,3
2023-04-17 0:00,1575000,casa,3
2023-04-18 0:00,420000,casa,3
2023-04-18 0:00,498000,casa,3
2023-04-18 0:00,605000,casa,4
2023-04-18 0:00,615000,casa,4
2023-04-18 0:00,729000,casa,4
2023-04-18 0:00,771000,casa,4
2023-04-18 0:00,980000,casa,5
2023-04-23 0:00,540000,casa,2
2023-04-23 0:00,565000,casa,4
2023-04-23 0:00,742000,casa,3
2023-04-23 0:00,840000,casa,4
2023-04-23 0:00,1095000,casa,4
2023-04-23 0:00,1649000,casa,4
2023-04-24 0:00,450000,casa,3
2023-04-24 0:00,462000,casa,3
2023-04-24 0:00,580000,casa,3
2023-04-24 0:00,590000,casa,4
2023-04-24 0:00,645000,casa,4
2023-04-24 0:00,660000,casa,4
2023-04-24 0:00,660000,casa,4
2023-04-24 0:00,698000,casa,3
2023-04-24 0:00,712500,casa,4
2023-04-25 0:00,1225000,casa,3
2023-04-26 0:00,479000,casa,3
2023-04-26 0:00,879000,casa,5
2023-04-26 0:00,950100,casa,4
2023-04-26 0:00,1035000,casa,3
2023-04-26 0:00,1130000,casa,5
2023-04-27 0:00,730000,casa,4
2023-04-27 0:00,826000,casa,3
2023-04-29 0:00,490000,casa,3
2023-04-29 0:00,510000,casa,3
2023-04-29 0:00,525000,casa,3
2023-04-29 0:00,585000,casa,4
2023-04-29 0:00,590000,casa,4
2023-04-29 0:00,621944,casa,4
2023-04-29 0:00,710000,casa,4
2023-04-29 0:00,860000,casa,4
2023-04-30 0:00,703100,casa,3
2023-04-30 0:00,705000,casa,4
2023-05-01 0:00,542500,casa,4
2023-05-01 0:00,590000,casa,3
2023-05-01 0:00,624000,casa,5
2023-05-01 0:00,686500,casa,5
2023-05-01 0:00,720000,casa,4
2023-05-01 0:00,721000,casa,4
2023-05-01 0:00,930000,casa,5
2023-05-01 0:00,940000,casa,5
2023-05-02 0:00,450000,casa,2
2023-05-02 0:00,550000,casa,3
2023-05-02 0:00,577500,casa,4
2023-05-02 0:00,760000,casa,4
2023-05-02 0:00,780000,casa,4
2023-05-02 0:00,865000,casa,4
2023-05-03 0:00,74000,casa,4
2023-05-03 0:00,535000,casa,3
2023-05-03 0:00,703000,casa,4
2023-05-03 0:00,730000,casa,4
2023-05-03 0:00,820000,casa,5
2023-05-03 0:00,825000,casa,4
2023-05-03 0:00,1350000,casa,4
2023-05-04 0:00,665000,casa,4
2023-05-04 0:00,995000,casa,4
2023-05-06 0:00,490000,casa,3
2023-05-06 0:00,660000,casa,3
2023-05-06 0:00,680000,casa,3
2023-05-06 0:00,750000,casa,5
2023-05-06 0:00,897000,casa,4
2023-05-06 0:00,1005000,casa,4
2023-05-06 0:00,1075000,casa,4
2023-05-06 0:00,1100000,casa,4
2023-05-07 0:00,560000,casa,3
2023-05-07 0:00,572000,casa,3
2023-05-07 0:00,625000,casa,4
2023-05-07 0:00,679800,casa,4
2023-05-07 0:00,715000,casa,4
2023-05-07 0:00,720000,casa,4
2023-05-07 0:00,759000,casa,4
2023-05-07 0:00,885000,casa,4
2023-05-08 0:00,495000,casa,3
2023-05-08 0:00,555000,casa,3
2023-05-08 0:00,607000,casa,3
2023-05-08 0:00,677000,casa,4
2023-05-08 0:00,695000,casa,4
2023-05-08 0:00,705000,casa,4
2023-05-08 0:00,800000,casa,5
2023-05-08 0:00,850000,casa,4
2023-05-08 0:00,860000,casa,4
2023-05-09 0:00,656000,casa,4
2023-05-09 0:00,665000,casa,3
2023-05-09 0:00,670000,casa,4
2023-05-09 0:00,715000,casa,4
2023-05-09 0:00,720000,casa,4
2023-05-10 0:00,445000,casa,3
2023-05-10 0:00,565000,casa,3
2023-05-10 0:00,585000,casa,3
2023-05-11 0:00,882500,casa,3
2023-05-11 0:00,960000,casa,4
2023-05-13 0:00,539000,casa,3
2023-05-13 0:00,574000,casa,3
2023-05-13 0:00,659000,casa,4
2023-05-13 0:00,660000,casa,4
2023-05-13 0:00,680000,casa,4
2023-05-13 0:00,855000,casa,3
2023-05-14 0:00,580000,casa,4
2023-05-14 0:00,612500,casa,3
2023-05-14 0:00,655000,casa,4
2023-05-14 0:00,695000,casa,4
2023-05-14 0:00,715000,casa,4
2023-05-15 0:00,425000,casa,3
2023-05-15 0:00,426000,casa,3
2023-05-15 0:00,435000,casa,4
2023-05-15 0:00,452500,casa,3
2023-05-15 0:00,510000,casa,3
2023-05-15 0:00,517000,casa,3
2023-05-15 0:00,630000,casa,4
2023-05-15 0:00,642000,casa,4
2023-05-15 0:00,650000,casa,4
2023-05-15 0:00,1002100,casa,4
2023-05-15 0:00,1040000,casa,4
2023-05-16 0:00,422000,casa,2
2023-05-16 0:00,588000,casa,4
2023-05-16 0:00,590000,casa,3
2023-05-16 0:00,720000,casa,5
2023-05-17 0:00,503000,casa,3
2023-05-17 0:00,590000,casa,3
2023-05-17 0:00,650000,casa,4
2023-05-17 0:00,700000,casa,4
2023-05-17 0:00,732500,casa,3
2023-05-17 0:00,735000,casa,4
2023-05-17 0:00,747500,casa,4
2023-05-17 0:00,782000,casa,4
2023-05-17 0:00,945000,casa,4
2023-05-17 0:00,1238000,casa,3
2023-05-18 0:00,785000,casa,4
2023-05-18 0:00,790000,casa,3
2023-05-18 0:00,1525000,casa,5
2023-05-20 0:00,450000,casa,3
2023-05-20 0:00,670000,casa,4
2023-05-20 0:00,690000,casa,3
2023-05-20 0:00,815000,casa,4
2023-05-20 0:00,932000,casa,4
2023-05-20 0:00,1900000,casa,4
2023-05-21 0:00,900000,casa,3
2023-05-22 0:00,355000,casa,2
2023-05-22 0:00,390000,casa,3
2023-05-22 0:00,550000,casa,3
2023-05-22 0:00,566000,casa,4
2023-05-22 0:00,611000,casa,3
2023-05-22 0:00,621000,casa,4
2023-05-22 0:00,695000,casa,4
2023-05-22 0:00,715000,casa,3
2023-05-22 0:00,790000,casa,5
2023-05-22 0:00,945000,casa,5
2023-05-23 0:00,566800,casa,3
2023-05-23 0:00,575000,casa,3
2023-05-23 0:00,598000,casa,3
2023-05-23 0:00,685000,casa,4
2023-05-23 0:00,820000,casa,4
2023-05-23 0:00,911000,casa,4
2023-05-23 0:00,915000,casa,5
2023-05-24 0:00,585000,casa,3
2023-05-24 0:00,663000,casa,4
2023-05-24 0:00,873000,casa,4
2023-05-25 0:00,521000,casa,3
2023-05-25 0:00,590000,casa,3
2023-05-25 0:00,635000,casa,4
2023-05-25 0:00,640000,casa,3
2023-05-25 0:00,851000,casa,5
2023-05-25 0:00,965000,casa,2
2023-05-25 0:00,1060000,casa,5
2023-05-28 0:00,385000,casa,3
2023-05-28 0:00,427000,casa,3
2023-05-28 0:00,503000,casa,3
2023-05-28 0:00,640000,casa,5
2023-05-28 0:00,705000,casa,4
2023-05-28 0:00,720000,casa,4
2023-05-28 0:00,730000,casa,3
2023-05-28 0:00,737000,casa,3
2023-05-28 0:00,765000,casa,4
2023-05-28 0:00,880000,casa,5
2023-05-29 0:00,502000,casa,2
2023-05-29 0:00,552000,casa,4
2023-05-29 0:00,557000,casa,3
2023-05-29 0:00,565000,casa,4
2023-05-29 0:00,653000,casa,4
2023-05-29 0:00,715000,casa,4
2023-05-29 0:00,762000,casa,4
2023-05-29 0:00,860000,casa,4
2023-05-29 0:00,877500,casa,4
2023-05-29 0:00,1220000,casa,3
2023-05-30 0:00,428000,casa,3
2023-05-30 0:00,530000,casa,3
2023-05-30 0:00,530750,casa,3
2023-05-30 0:00,545000,casa,3
2023-05-30 0:00,573700,casa,3
2023-05-30 0:00,705000,casa,3
2023-05-30 0:00,915000,casa,5
2023-05-31 0:00,515000,casa,2
2023-05-31 0:00,579000,casa,4
2023-05-31 0:00,610000,casa,4
2023-05-31 0:00,623000,casa,3
2023-05-31 0:00,650000,casa,3
2023-05-31 0:00,675000,casa,4
2023-05-31 0:00,720000,casa,3
2023-05-31 0:00,757000,casa,3
2023-05-31 0:00,926000,casa,5
2023-05-31 0:00,1018000,casa,5
2023-06-01 0:00,670000,casa,2
2023-06-01 0:00,885000,casa,5
2023-06-03 0:00,540000,casa,3
2023-06-03 0:00,645000,casa,4
2023-06-03 0:00,960000,casa,3
2023-06-03 0:00,1210000,casa,4
2023-06-04 0:00,475000,casa,3
2023-06-04 0:00,537000,casa,3
2023-06-04 0:00,827500,casa,4
2023-06-04 0:00,929200,casa,4
2023-06-05 0:00,305000,casa,2
2023-06-05 0:00,450000,casa,3
2023-06-05 0:00,485000,casa,3
2023-06-05 0:00,706000,casa,4
2023-06-05 0:00,740000,casa,4
2023-06-05 0:00,1570000,casa,5
2023-06-06 0:00,470000,casa,3
2023-06-07 0:00,650000,casa,3
2023-06-07 0:00,795000,casa,4
2023-06-07 0:00,850000,casa,4
2023-06-07 0:00,960000,casa,3
2023-06-08 0:00,640000,casa,3
2023-06-08 0:00,673500,casa,4
2023-06-08 0:00,900000,casa,4
2023-06-10 0:00,390000,casa,2
2023-06-10 0:00,415000,casa,3
2023-06-11 0:00,700000,casa,4
2023-06-12 0:00,848000,casa,4
2023-06-13 0:00,450000,casa,3
2023-06-13 0:00,557000,casa,3
2023-06-13 0:00,730000,casa,5
2023-06-13 0:00,762600,casa,4
2023-06-13 0:00,770000,casa,4
2023-06-13 0:00,964000,casa,3
2023-06-13 0:00,4500000,casa,5
2023-06-14 0:00,575000,casa,3
2023-06-14 0:00,840000,casa,5
2023-06-14 0:00,855000,casa,5
2023-06-14 0:00,900000,casa,5
2023-06-15 0:00,640000,casa,4
2023-06-15 0:00,880000,casa,3
2023-06-15 0:00,990000,casa,4
2023-06-17 0:00,505000,casa,3
2023-06-17 0:00,520000,casa,4
2023-06-17 0:00,650000,casa,3
2023-06-18 0:00,470000,casa,3
2023-06-18 0:00,650000,casa,4
2023-06-18 0:00,700000,casa,4
2023-06-18 0:00,705000,casa,4
2023-06-18 0:00,710000,casa,5
2023-06-18 0:00,722000,casa,4
2023-06-18 0:00,755000,casa,4
2023-06-18 0:00,790000,casa,3
2023-06-18 0:00,882000,casa,3
2023-06-19 0:00,606000,casa,5
2023-06-19 0:00,672000,casa,5
2023-06-19 0:00,740000,casa,4
2023-06-19 0:00,820000,casa,5
2023-06-19 0:00,960000,casa,5
2023-06-20 0:00,730000,casa,4
2023-06-20 0:00,895000,casa,4
2023-06-20 0:00,1370000,casa,4
2023-06-21 0:00,455000,casa,3
2023-06-21 0:00,560000,casa,3
2023-06-21 0:00,595000,casa,3
2023-06-21 0:00,680000,casa,4
2023-06-21 0:00,700000,casa,4
2023-06-21 0:00,705000,casa,4
2023-06-21 0:00,785000,casa,4
2023-06-21 0:00,980000,casa,4
2023-06-22 0:00,440000,casa,3
2023-06-22 0:00,665000,casa,4
2023-06-22 0:00,693000,casa,4
2023-06-22 0:00,770000,casa,5
2023-06-22 0:00,805000,casa,5
2023-06-24 0:00,535000,casa,3
2023-06-24 0:00,560000,casa,3
2023-06-24 0:00,612500,casa,4
2023-06-24 0:00,655000,casa,4
2023-06-24 0:00,665000,casa,4
2023-06-24 0:00,740000,casa,5
2023-06-24 0:00,820000,casa,4
2023-06-25 0:00,625000,casa,4
2023-06-25 0:00,645000,casa,4
2023-06-25 0:00,1000000,casa,4
2023-06-26 0:00,615000,casa,3
2023-06-26 0:00,785000,casa,4
2023-06-26 0:00,810000,casa,4
2023-06-26 0:00,999950,casa,4
2023-06-26 0:00,1290000,casa,3
2023-06-27 0:00,640000,casa,4
2023-06-27 0:00,828000,casa,4
2023-06-27 0:00,840000,casa,5
2023-06-27 0:00,950000,casa,4
2023-06-28 0:00,750000,casa,3
2023-06-29 0:00,695000,casa,3
2023-06-29 0:00,1000000,casa,4
2023-07-01 0:00,335000,casa,2
2023-07-01 0:00,340000,casa,3
2023-07-01 0:00,438000,casa,3
2023-07-01 0:00,450000,casa,3
2023-07-01 0:00,460000,casa,4
2023-07-01 0:00,473000,casa,3
2023-07-01 0:00,490000,casa,3
2023-07-01 0:00,499000,casa,3
2023-07-01 0:00,500000,casa,3
2023-07-01 0:00,539000,casa,3
2023-07-01 0:00,539000,casa,3
2023-07-01 0:00,554000,casa,3
2023-07-01 0:00,580000,casa,3
2023-07-01 0:00,601000,casa,4
2023-07-01 0:00,615500,casa,4
2023-07-01 0:00,624000,casa,3
2023-07-01 0:00,650000,casa,4
2023-07-01 0:00,660000,casa,4
2023-07-01 0:00,672500,casa,3
2023-07-01 0:00,735000,casa,4
2023-07-01 0:00,739000,casa,4
2023-07-01 0:00,787500,casa,4
2023-07-01 0:00,805938,casa,4
2023-07-01 0:00,845000,casa,3
2023-07-01 0:00,860000,casa,5
2023-07-01 0:00,880000,casa,4
2023-07-02 0:00,425000,casa,3
2023-07-02 0:00,455000,casa,3
2023-07-02 0:00,530500,casa,3
2023-07-02 0:00,538000,casa,3
2023-07-02 0:00,543500,casa,2
2023-07-02 0:00,551500,casa,3
2023-07-02 0:00,558000,casa,4
2023-07-02 0:00,565000,casa,4
2023-07-02 0:00,565000,casa,3
2023-07-02 0:00,638000,casa,4
2023-07-02 0:00,751000,casa,4
2023-07-02 0:00,915000,casa,5
2023-07-03 0:00,441000,casa,3
2023-07-03 0:00,539000,casa,3
2023-07-03 0:00,542000,casa,3
2023-07-03 0:00,545000,casa,3
2023-07-03 0:00,560000,casa,3
2023-07-03 0:00,598000,casa,3
2023-07-03 0:00,619000,casa,3
2023-07-03 0:00,620000,casa,3
2023-07-03 0:00,625000,casa,4
2023-07-03 0:00,633000,casa,3
2023-07-03 0:00,688000,casa,4
2023-07-03 0:00,727000,casa,4
2023-07-03 0:00,780000,casa,5
2023-07-03 0:00,830000,casa,4
2023-07-03 0:00,835000,casa,5
2023-07-03 0:00,1060000,casa,4
2023-07-04 0:00,555000,casa,3
2023-07-04 0:00,555000,casa,4
2023-07-04 0:00,585000,casa,3
2023-07-04 0:00,585000,casa,3
2023-07-04 0:00,675000,casa,3
2023-07-04 0:00,675000,casa,3
2023-07-04 0:00,710000,casa,2
2023-07-04 0:00,867500,casa,3
2023-07-04 0:00,868200,casa,3
2023-07-05 0:00,424500,casa,2
2023-07-05 0:00,460000,casa,3
2023-07-05 0:00,473000,casa,2
2023-07-05 0:00,600000,casa,4
2023-07-05 0:00,665000,casa,4
2023-07-05 0:00,772000,casa,4
2023-07-05 0:00,777000,casa,5
2023-07-05 0:00,837000,casa,4
2023-07-06 0:00,588750,casa,3
2023-07-06 0:00,645000,casa,3
2023-07-06 0:00,855000,casa,4
2023-07-06 0:00,1085000,casa,5
2023-07-08 0:00,445000,casa,3
2023-07-08 0:00,466000,casa,3
2023-07-08 0:00,473000,casa,3
2023-07-08 0:00,560000,casa,4
2023-07-08 0:00,580000,casa,3
2023-07-08 0:00,610000,casa,3
2023-07-08 0:00,623000,casa,4
2023-07-08 0:00,820000,casa,5
2023-07-08 0:00,860000,casa,3
2023-07-08 0:00,1190000,casa,5
2023-07-09 0:00,480000,casa,3
2023-07-09 0:00,525000,casa,3
2023-07-09 0:00,540000,casa,2
2023-07-09 0:00,605000,casa,4
2023-07-09 0:00,610000,casa,4
2023-07-09 0:00,645000,casa,3
2023-07-09 0:00,645000,casa,3
2023-07-09 0:00,1000000,casa,4
2023-07-10 0:00,465000,casa,3
2023-07-10 0:00,611000,casa,4
2023-07-10 0:00,620000,casa,4
2023-07-10 0:00,735000,casa,4
2023-07-10 0:00,810000,casa,4
2023-07-10 0:00,1175000,casa,3
2023-07-11 0:00,450000,casa,3
2023-07-11 0:00,648000,casa,3
2023-07-11 0:00,790000,casa,4
2023-07-12 0:00,560000,casa,3
2023-07-12 0:00,610000,casa,3
2023-07-12 0:00,650000,casa,4
2023-07-13 0:00,1462000,casa,3
2023-07-15 0:00,575000,casa,4
2023-07-15 0:00,804000,casa,3
2023-07-15 0:00,815000,casa,3
2023-07-15 0:00,877000,casa,5
2023-07-16 0:00,425000,casa,2
2023-07-16 0:00,436000,casa,3
2023-07-16 0:00,490000,casa,3
2023-07-16 0:00,565700,casa,3
2023-07-16 0:00,575000,casa,3
2023-07-16 0:00,578000,casa,4
2023-07-16 0:00,615000,casa,4
2023-07-16 0:00,1385000,casa,3
2023-07-17 0:00,485000,casa,3
2023-07-17 0:00,536000,casa,3
2023-07-17 0:00,540000,casa,3
2023-07-17 0:00,560000,casa,4
2023-07-17 0:00,585000,casa,3
2023-07-17 0:00,600000,casa,3
2023-07-17 0:00,610000,casa,3
2023-07-17 0:00,670000,casa,4
2023-07-17 0:00,705000,casa,4
2023-07-17 0:00,829000,casa,4
2023-07-17 0:00,975000,casa,4
2023-07-18 0:00,585000,casa,3
2023-07-18 0:00,615000,casa,4
2023-07-18 0:00,702500,casa,4
2023-07-18 0:00,745000,casa,3
2023-07-18 0:00,881000,casa,4
2023-07-19 0:00,455000,casa,3
2023-07-19 0:00,485000,casa,2
2023-07-19 0:00,557000,casa,4
2023-07-19 0:00,600000,casa,4
2023-07-19 0:00,625000,casa,4
2023-07-19 0:00,675000,casa,3
2023-07-19 0:00,710000,casa,5
2023-07-19 0:00,765000,casa,4
2023-07-19 0:00,1150000,casa,5
2023-07-20 0:00,505000,casa,3
2023-07-20 0:00,565000,casa,3
2023-07-20 0:00,635000,casa,3
2023-07-20 0:00,680000,casa,4
2023-07-20 0:00,708000,casa,3
2023-07-20 0:00,768000,casa,4
2023-07-20 0:00,860000,casa,4
2023-07-22 0:00,524000,casa,3
2023-07-22 0:00,560000,casa,3
2023-07-22 0:00,585000,casa,3
2023-07-22 0:00,595000,casa,4
2023-07-22 0:00,647000,casa,2
2023-07-22 0:00,655000,casa,4
2023-07-22 0:00,687000,casa,3
2023-07-23 0:00,425000,casa,4
2023-07-23 0:00,435000,casa,2
2023-07-23 0:00,588000,casa,3
2023-07-23 0:00,611000,casa,3
2023-07-23 0:00,655000,casa,4
2023-07-23 0:00,700000,casa,5
2023-07-23 0:00,700000,casa,4
2023-07-23 0:00,763000,casa,4
2023-07-23 0:00,910000,casa,4
2023-07-24 0:00,475000,casa,3
2023-07-24 0:00,510000,casa,3
2023-07-25 0:00,421000,casa,2
2023-07-25 0:00,459000,casa,3
2023-07-25 0:00,560000,casa,3
2023-07-25 0:00,628000,casa,3
2023-07-25 0:00,731000,casa,3
2023-07-25 0:00,790000,casa,4
2023-07-25 0:00,792000,casa,4
2023-07-25 0:00,1130000,casa,3
2023-07-26 0:00,470000,casa,3
2023-07-26 0:00,610000,casa,3
2023-07-26 0:00,657500,casa,4
2023-07-27 0:00,610000,casa,4
2023-07-27 0:00,647500,casa,4
2023-07-27 0:00,865000,casa,5
2011-06-27 0:00,300000,apartamento,2
2011-07-05 0:00,300000,apartamento,2
2011-07-19 0:00,480000,apartamento,3
2011-07-20 0:00,360000,apartamento,2
2011-08-07 0:00,385000,apartamento,3
2011-08-09 0:00,405000,apartamento,3
2011-09-05 0:00,529000,apartamento,2
2011-09-07 0:00,400000,apartamento,2
2011-09-20 0:00,490000,apartamento,3
2011-09-24 0:00,220000,apartamento,2
2011-09-27 0:00,340000,apartamento,2
2011-09-28 0:00,520000,apartamento,2
2011-10-02 0:00,400000,apartamento,2
2011-10-12 0:00,410000,apartamento,2
2011-12-18 0:00,279950,apartamento,2
2011-12-18 0:00,351000,apartamento,1
2011-12-21 0:00,432000,apartamento,3
2012-01-21 0:00,315000,apartamento,1
2012-03-04 0:00,400000,apartamento,2
2012-04-05 0:00,438000,apartamento,2
2012-05-30 0:00,329000,apartamento,2
2012-06-23 0:00,289000,apartamento,1
2012-06-25 0:00,347300,apartamento,2
2012-07-02 0:00,350000,apartamento,2
2012-07-21 0:00,385000,apartamento,2
2012-07-22 0:00,415000,apartamento,3
2012-09-10 0:00,367000,apartamento,2
2012-09-12 0:00,270000,apartamento,1
2012-09-16 0:00,257000,apartamento,2
2012-09-19 0:00,420000,apartamento,1
2012-09-29 0:00,295000,apartamento,2
2012-09-30 0:00,312000,apartamento,2
2012-10-01 0:00,340000,apartamento,2
2012-10-03 0:00,325000,apartamento,1
2012-10-07 0:00,351000,apartamento,2
2012-10-07 0:00,415000,apartamento,2
2012-10-08 0:00,280500,apartamento,2
2012-10-10 0:00,330000,apartamento,1
2012-10-10 0:00,358000,apartamento,2
2012-10-14 0:00,395000,apartamento,2
2012-10-21 0:00,90000,apartamento,0
2012-10-22 0:00,231000,apartamento,1
2012-10-22 0:00,373000,apartamento,2
2012-10-23 0:00,313000,apartamento,2
2012-10-24 0:00,140500,apartamento,1
2012-10-24 0:00,432500,apartamento,2
2012-10-31 0:00,220000,apartamento,2
2012-11-07 0:00,280000,apartamento,2
2012-11-10 0:00,240000,apartamento,2
2012-11-14 0:00,405000,apartamento,3
2012-11-21 0:00,319950,apartamento,2
2012-11-21 0:00,400000,apartamento,1
2012-11-27 0:00,347000,apartamento,1
2012-12-01 0:00,280000,apartamento,2
2012-12-04 0:00,250000,apartamento,1
2012-12-04 0:00,300000,apartamento,2
2012-12-04 0:00,385000,apartamento,1
2012-12-15 0:00,295000,apartamento,2
2012-12-15 0:00,385000,apartamento,3
2012-12-16 0:00,279000,apartamento,1
2012-12-22 0:00,350000,apartamento,2
2012-12-23 0:00,315000,apartamento,2
2012-12-24 0:00,400000,apartamento,3
2012-12-24 0:00,440000,apartamento,2
2013-01-05 0:00,419950,apartamento,2
2013-01-05 0:00,425000,apartamento,1
2013-01-06 0:00,300000,apartamento,2
2013-01-07 0:00,270000,apartamento,2
2013-01-08 0:00,435000,apartamento,3
2013-01-12 0:00,475000,apartamento,2
2013-01-20 0:00,402000,apartamento,3
2013-01-23 0:00,485000,apartamento,3
2013-01-27 0:00,435000,apartamento,2
2013-01-29 0:00,279000,apartamento,2
2013-01-29 0:00,385000,apartamento,2
2013-01-30 0:00,217000,apartamento,2
2013-01-30 0:00,330000,apartamento,1
2013-02-02 0:00,379000,apartamento,2
2013-02-03 0:00,365000,apartamento,2
2013-02-03 0:00,578000,apartamento,2
2013-02-04 0:00,356000,apartamento,2
2013-02-04 0:00,419000,apartamento,2
2013-02-06 0:00,323000,apartamento,1
2013-02-09 0:00,276000,apartamento,3
2013-02-09 0:00,389000,apartamento,2
2013-02-09 0:00,405000,apartamento,2
2013-02-10 0:00,400000,apartamento,2
2013-02-10 0:00,412000,apartamento,2
2013-02-10 0:00,535000,apartamento,2
2013-02-11 0:00,366000,apartamento,2
2013-02-11 0:00,370000,apartamento,2
2013-02-12 0:00,384000,apartamento,3
2013-02-13 0:00,290000,apartamento,2
2013-02-13 0:00,321000,apartamento,2
2013-02-17 0:00,275000,apartamento,2
2013-02-17 0:00,489000,apartamento,2
2013-02-20 0:00,385000,apartamento,3
2013-02-23 0:00,338000,apartamento,2
2013-02-25 0:00,482500,apartamento,2
2013-02-26 0:00,315000,apartamento,1
2013-02-26 0:00,390000,apartamento,2
2013-02-27 0:00,410000,apartamento,1
2013-02-28 0:00,277000,apartamento,1
2013-03-02 0:00,530000,apartamento,2
2013-03-03 0:00,450000,apartamento,2
2013-03-05 0:00,278000,apartamento,1
2013-03-05 0:00,440000,apartamento,3
2013-03-06 0:00,290000,apartamento,2
2013-03-06 0:00,422000,apartamento,3
2013-03-11 0:00,275000,apartamento,2
2013-03-13 0:00,395000,apartamento,2
2013-03-17 0:00,357500,apartamento,2
2013-03-20 0:00,279000,apartamento,1
2013-03-20 0:00,490000,apartamento,3
2013-03-23 0:00,275000,apartamento,1
2013-03-25 0:00,378500,apartamento,3
2013-03-27 0:00,455000,apartamento,2
2013-03-30 0:00,310000,apartamento,1
2013-03-30 0:00,340000,apartamento,1
2013-03-30 0:00,356000,apartamento,2
2013-04-01 0:00,281000,apartamento,2
2013-04-03 0:00,625000,apartamento,3
2013-04-07 0:00,318500,apartamento,2
2013-04-16 0:00,270000,apartamento,2
2013-04-16 0:00,372000,apartamento,2
2013-04-16 0:00,640000,apartamento,2
2013-04-17 0:00,339000,apartamento,1
2013-04-17 0:00,350500,apartamento,1
2013-04-23 0:00,390500,apartamento,1
2013-04-23 0:00,446000,apartamento,2
2013-04-28 0:00,530000,apartamento,2
2013-04-29 0:00,330000,apartamento,2
2013-04-30 0:00,270000,apartamento,2
2013-04-30 0:00,350600,apartamento,2
2013-05-01 0:00,223000,apartamento,1
2013-05-01 0:00,420000,apartamento,3
2013-05-06 0:00,330000,apartamento,2
2013-05-07 0:00,525000,apartamento,2
